Machine_speed,Machine_state,M12_ENZYME_FLOW,M12_STABILIZER_FLOW,M12_TEMPERATURE,M12_WATER_NR,M12_WETTING_AGENT_FLOW,M18_TEMPERATURE,M19_RESERVE_NR,M19_STABILIZER_FLOW,M19_TEMPERATURE,M19_WETTING_AGENT_FLOW
80,0,2.502134418,1.968143868,55.07351303,960565.2,2.313453245,94.35435638,10782,1.518874311,58.99628983,1.501620793
80,0,2.500345945,1.981152624,54.29464245,960636.75,2.331415176,94.63158417,10782,1.467668712,59.05658245,1.494760782
80,0,2.493729782,1.99511044,54.15468369,960728.2,2.316014862,95.28341522,10782,1.525305033,59.07356339,1.49550612
80,0,2.504803896,2.045284063,54.24818611,960817.25,2.362753093,95.89312172,10782,1.465634197,59.17483616,1.496695638
80,0,2.498516893,1.950893068,54.39834366,960908.2,2.317592764,96.46071777,10782,1.507788348,59.26507645,1.499149585
80,0,2.504890203,2.00673613,54.53499222,961012.75,2.30589962,97.00099182,10782,1.453381032,59.26144638,1.500241548
80,0,2.495690727,1.983397365,54.65695095,961092,2.274520922,97.44138908,10782,1.513574505,59.39607525,1.504332423
80,0,2.492838919,1.958759159,54.74502792,961194.75,2.228494227,97.71281433,10782,1.514169157,59.59230957,1.500996798
80,0,2.502718592,2.015076661,54.79586124,961277.8,2.152119064,97.95715141,10782,1.495588827,59.66000175,1.50464921
80,0,2.504647541,2.012050009,54.79998474,961375.4,2.170203447,98.15039825,10782,1.520078564,59.83928909,1.4974859
80,0,2.495583415,2.004999042,54.84526539,961456.25,2.243596733,98.32779503,10782,1.456194401,59.96869278,1.499116391
80,0,2.504567432,1.974449658,54.97307053,961532.8,2.423960114,98.3755661,10782,1.511204624,60.05747147,1.500772142
80,0,2.497327328,2.042276144,55.05772247,961594.75,2.566225827,98.48890076,10782,1.457900047,60.16710587,1.506887108
80,0,2.500541592,2.057427049,55.22198486,961665.2,2.556628656,98.49905777,10782,1.512427068,60.21686268,1.50253365
80,0,2.511597276,1.912432849,55.34770966,961756,2.654163539,98.55064087,10782,1.5200257,60.30483932,1.503651589
80,0,2.503247309,2.037629271,55.22296333,961827.8,2.633676434,98.39484215,10782,1.490903592,60.31652164,1.498115826
80,0,2.501530027,1.997193623,55.16848907,961911.8,2.601738501,98.35868835,10782,1.516425061,60.34679642,1.497137785
80,0,2.503270864,2.04817754,55.00615597,961987.25,2.598678648,98.32421875,10782,1.475832015,60.51273727,1.503105938
80,0,2.498246145,2.040340114,54.96471863,962062.2,2.610091972,98.23071899,10782,1.520433712,60.57459717,1.501071382
80,0,2.494251728,2.001723737,54.92791977,962165.5,2.645007014,98.14057312,10782,1.466808647,60.54198608,1.501072615
80,0,2.503562593,2.022956491,54.92934036,962246.2,2.671971369,98.11277008,10782,1.51439786,60.56896591,1.499581647
80,0,2.498698652,2.004554212,54.76048584,962331.25,2.714304328,98.01623535,10782,1.510866553,60.60072632,1.503877729
80,0,2.505202103,2.043884826,54.76639462,962408.2,2.595122051,97.9817791,10782,1.4992414,60.60833645,1.502437639
80,0,2.497545433,2.04184401,54.93682251,962500.2,2.451533747,97.98508911,10782,1.516453862,60.6724144,1.503155088
80,0,2.502888501,2.005101591,55.01481533,962595,2.486380935,97.96482468,10782,1.482271075,60.71335125,1.497549355
80,0,2.494267082,2.030624795,55.01813126,962656.5,2.449477625,97.98575134,10782,1.523842883,60.71799469,1.502897692
80,0,2.492526054,1.9255476,55.01658478,962756.2,2.260989547,97.96877594,10782,1.478506625,60.71425934,1.498064727
80,0,2.496818781,1.984444213,55.01520634,962856.4,2.083589315,97.92917061,10782,1.50986557,60.66417503,1.499680543
80,0,2.502667069,1.894981205,54.95998535,962948.25,2.067856967,97.9451416,10782,1.459745079,60.69624939,1.499562472
80,0,2.50276475,1.978682852,54.83954716,963024.4,2.082554531,97.95795822,10782,1.497006893,60.68472576,1.500693202
80,0,2.500275517,1.931073737,54.78071594,963104.75,2.090803909,97.93622589,10782,1.522402,60.71388626,1.504131556
80,0,2.499526381,1.963145196,54.90256786,963200.8,2.064270675,97.93215752,10782,1.491338879,60.62626839,1.501835197
80,0,2.499959612,1.910526443,54.97827072,963285,2.074504471,97.96427002,10782,1.521361589,60.74410553,1.499604315
80,0,2.50741905,2.00454694,55.01261711,963386.6,2.109210551,97.95607376,10782,1.484034562,60.74408722,1.501882648
80,0,2.497216463,1.9566787,55.06222305,963477,2.129784203,97.94260101,10782,1.510615563,60.73518677,1.500179195
80,0,2.500412524,2.113154292,55.00997467,963574.25,2.117675602,97.98336639,10782,1.472981095,60.72601604,1.500709504
80,0,2.504838228,2.060358596,54.88540649,963658.8,2.134579086,97.96835136,10782,1.521506596,60.68876648,1.495441079
80,0,2.513502181,2.055416524,55.03114929,963723.25,2.232866764,97.99098969,10782,1.513336658,60.65926666,1.498663008
80,0,2.496546268,1.947749424,55.12291622,963813,2.269859552,98.06495476,10782,1.495335913,60.59879112,1.50162313
80,0,2.497864485,1.98960433,55.30902405,963886.5,2.342663097,98.05127716,10782,1.484280914,60.68097839,1.505426943
80,0,2.497005582,2.111743033,55.05455017,963981.8,2.315472484,98.05421638,10782,1.506319928,60.64289951,1.501387358
80,0,2.495817184,1.98192811,54.9823494,964071.25,2.269965601,98.04830475,10782,1.519776165,60.72533569,1.501854807
80,0,2.506780565,2.043426305,54.99908161,964164.6,2.237472355,97.97673607,10782,1.479699612,60.72623062,1.502365732
80,0,2.503752041,1.996843743,54.85863419,964262.4,2.172544193,98.06564789,10782,1.524376583,60.84146805,1.497421694
80,0,2.506018281,2.006394804,54.91154957,964336.75,2.064733565,98.03434563,10782,1.464982122,60.87471771,1.500246078
80,0,2.502112246,2.036485291,54.89318542,964437,1.990281558,97.98336945,10782,1.51097939,60.9355545,1.498215485
80,0,2.502552891,1.962783754,55.00639038,964509.5,2.048713732,97.95062408,10782,1.467289954,60.7913414,1.504078388
80,0,2.492243767,2.024507284,55.02582359,964590,2.08304292,97.94404984,10782,1.513572264,60.73454285,1.500955844
80,0,2.497514307,1.993292958,55.10515594,964681,2.088514805,97.8868042,10782,1.522133827,60.72101288,1.469799161
80,0,2.491908216,1.914854336,55.12765026,964772,2.030323434,97.88220024,10782,1.490017104,60.73642159,1.489601755
80,0,2.493692732,2.01226511,55.06456223,964897.4,1.944722128,97.91344604,10782,1.521233749,60.81159515,1.493605399
80,0,2.502277851,2.073876977,54.97057724,965021.25,1.919374853,97.98764801,10782,1.473772377,60.93322372,1.488166183
80,0,2.494713879,1.901099992,54.94939957,965132.2,1.918202901,97.99533539,10782,1.516785097,60.90636597,1.495978117
80,0,2.499705195,1.99409765,54.77812958,965227.25,1.897728086,98.03291779,10782,1.466109097,61.01912918,1.492777169
80,0,2.500885296,2.087765217,54.77540493,965309.2,1.924511313,98.06342697,10782,1.514777207,61.01941395,1.502998137
80,0,2.49450314,2.009827524,54.84225006,965383,1.982402027,98.06759033,10782,1.512497813,61.12866898,1.498628914
80,0,2.510419607,1.935754061,55.04242992,965460.2,2.069044399,98.12884712,10782,1.499875474,61.07701206,1.50087285
80,0,2.510079813,2.072237349,55.18329239,965539.75,2.070220709,98.11960297,10782,1.50996213,61.1111557,1.502187347
80,0,2.50951916,1.983144581,55.3008337,965619.6,2.025504738,98.05486107,10782,1.495833158,61.30415535,1.50070551
80,0,2.497845554,1.999103379,55.32492981,965722.75,1.96146462,98.03644562,10782,1.521122873,61.19428635,1.491750002
80,0,2.485077262,1.984454304,55.25957775,965796.6,1.848695934,98.04869652,10782,1.474659991,61.200984,1.489562392
80,0,2.505721092,2.020176315,55.05424194,965902.6,1.860325217,98.09132843,10782,1.516915631,61.05702057,1.494987607
80,0,2.504424989,2.052853703,54.94221592,965980,1.887760669,98.05350113,10782,1.479593754,61.02632236,1.497473836
80,0,2.511255026,1.978442764,54.89163742,966040.2,1.941461277,98.05733795,10782.8,1.519644856,60.95648193,1.49141047
80,0,2.495646238,1.936667174,54.8622963,966110.75,0.999660108,97.9826416,10783.25,1.497370481,60.95670471,1.49559021
80,0,2.497875786,1.944283199,55.00482559,966166.4,1.852804613,98.01607704,10784,1.502759528,60.90472984,1.497455668
80,0,2.4898417,1.684251338,55.11965332,966260.75,1.832900167,97.96221466,10785,1.519329458,60.78728027,1.493314803
80,0,2.487770844,1.925467896,55.17185688,966358.8,1.802982306,97.95105171,10785.6,1.491856861,60.75940132,1.237992343
80,0,2.498064041,1.972350407,55.14791565,966472.2,1.836114335,97.94021454,10786.4,1.513742471,60.80186234,-0.018309103
80,0,2.505883574,1.980097592,55.06729317,966578.5,1.855134875,97.95729065,10787,1.480303049,60.80763245,1.680333936
80,0,2.507365704,1.982165074,54.85536575,966657.8,1.931334352,97.93852081,10787.8,1.523770356,60.82704926,2.326314354
80,0,2.509294331,1.985465318,54.74922485,966746.75,2.068307102,97.95687103,10788.5,1.51288721,60.95159912,1.57101047
80,0,2.505384016,1.986494756,54.82432461,966813.8,2.081222296,97.90846252,10789.2,1.511937618,61.03883171,1.495183635
80,0,2.502232492,1.980177641,54.97763367,966898.5,2.091308951,97.94006653,10790,1.459861815,60.68262558,1.488876164
80,0,2.497028017,1.973380804,55.03164768,966988,2.014425349,97.9500618,10790.8,1.495044589,60.66137218,1.501241016
80,0,2.493093634,1.956811571,55.08466339,967092,1.968836522,98.04163055,10791.6,1.522326612,60.81578293,1.496092701
80,0,2.495075941,1.942390263,55.00986004,967200,1.968882829,97.99824142,10792,1.471170753,60.73435783,1.497214317
80,0,2.502125549,1.90446465,55,967282.6,1.969892192,97.97064056,10792.4,1.523165274,60.82720947,1.470714879
80,0,2.505925059,1.954683065,54.99259281,967395.75,1.865897208,97.95503044,10793,1.472566247,60.82979012,1.024228692
80,0,2.501322699,1.893105054,54.91147614,967487.6,1.742132068,98.01248169,10793,1.504025006,60.88631058,1.084811012
80,0,2.511128759,1.798052645,54.96601181,967579,1.721099496,97.97780914,10793.75,1.474373221,60.87826691,1.291103578
80,0,2.503337383,1.739679098,54.87032509,967655.6,0.948670043,98.05455589,10794,1.494926333,60.82147884,0.855170175
80,0,2.502287805,1.560111493,54.99601517,967725.25,0.343128333,98.04109955,10794.25,1.523049027,60.86419678,0.076935788
80,0,2.488876104,1.494751906,55.09809017,967818.6,2.33506763,98.09791183,10795,1.497259641,60.76648617,-0.000000998
80,0,2.505552483,1.426956534,55.16240616,967920,2.948045111,98.10679474,10795.4,1.516871095,60.869561,0.781265571
80,0,2.500318825,1.40136683,55.29222107,968010.5,2.952221036,98.15427208,10796,1.486422777,60.95231724,1.6466012
80,0,2.493752813,1.338037038,55.05838776,968093,2.971360016,98.05495758,10797,1.522513151,60.95414124,1.47407763
80,0,2.50041616,1.301013082,55.01543579,968178.25,2.967580795,98.1348877,10797.75,1.471397609,61.02425842,1.399315864
80,0,2.503628588,1.271675181,54.98334885,968268.2,2.986454153,98.04678345,10798.4,1.520925856,60.94855881,1.408213902
80,0,2.505086958,1.237385452,54.7664978,968341.25,2.975339413,97.77195435,10799,1.509488642,60.95061951,1.317103505
80,0,2.495895767,1.196238971,54.71217918,968428.2,2.93617177,97.60030174,10800,1.502059507,60.9105835,1.494992948
80,0,2.501929522,1.152662826,54.67338791,968521.2,2.841680193,97.2793335,10800.6,1.512100148,60.89259186,1.523614025
80,0,2.496539176,1.128719211,54.69980812,968606.5,2.68286401,96.91514397,10801.25,1.485927194,60.91147327,1.365588874
80,0,2.490119076,1.079736662,54.79686737,968686.5,2.469999504,96.57998505,10802,1.526231527,60.78165359,1.387862182
80,0,2.508531153,1.063615143,54.8800621,968771.8,2.410547912,96.42447472,10802.8,1.474297315,60.78534317,1.388846815
80,0,2.502088594,1.046547747,54.94598293,968879.2,2.405082226,96.35711975,10803.6,1.514348292,60.77810822,1.443102574
80,0,2.49805814,1.019681066,55.01701584,968952,2.491968274,96.27790375,10804,1.468145609,60.78516769,1.457935333
80,0,2.493655109,0.975355542,55.06285954,969057.4,2.39695034,96.13993263,10805,1.49205265,60.74899864,1.752064514
80,0,2.498988056,0.956798053,55.00813675,969153.4,2.375706577,96.04015656,10805.4,1.520774436,60.65694427,1.589636803
80,0,2.502528489,0.953847468,55.16474152,969229.25,2.45764035,96.00092888,10806,1.480437845,60.88321495,1.50824967
80,0,2.489472866,0.925293934,55.21294556,969288,2.483921528,96.03427124,10807,1.526332426,60.75029221,1.508156729
80,0,2.507001817,0.925244704,55.41906204,969361.6,2.595682621,96.33385277,10807.6,1.482545078,60.53212261,1.492473483
80,0,2.51358614,0.942010152,55.45176315,969443.4,2.617054892,97.07828522,10808.4,1.504609919,60.72932739,1.499520636
80,0,2.506691813,0.960589066,55.47142563,969496,2.688355267,98.22943268,10809,1.458504766,60.55319672,1.49704349
80,0,2.501461315,0.949750328,55.50021172,969565,2.727562141,99.27081871,10810,1.511840129,60.72728062,1.496873879
80,0,2.491887569,0.909250438,55.33553543,969632.75,2.564312458,99.92479095,10810.5,1.51276046,60.87776489,1.497891158
80,0,2.501132071,0.877503425,55.33511639,969716.4,2.527638137,100.2843781,10811.2,1.494458199,60.71247578,1.485626578
80,0,2.500893641,0.854357028,55.02649994,969815.25,2.64553566,100.3664719,10812,1.524463487,60.60579987,1.494362164
80,0,2.499388576,0.845551923,54.82243252,969898.4,2.712522566,100.3228989,10812.8,1.458773345,60.77542019,1.49418959
80,0,2.490513992,0.811184692,54.60696564,970000.2,2.639176369,99.88372955,10813.6,1.509118009,61.02454529,1.50344882
80,0,2.491786182,0.778745294,54.51242752,970094,2.504561126,99.09989319,10814.25,1.473836035,61.10844879,1.494738817
80,0,2.492807961,0.736163843,54.69614792,970196.8,2.415518141,98.19553757,10815,1.508880711,61.03211212,1.494247723
80,0,2.500497532,1.285513639,54.68694458,970298.5,2.271056175,97.33781128,10815.75,1.522333652,61.04259796,1.946251333
80,0,2.512617648,1.209655344,54.81293964,970414.4,2.266336203,96.64737129,10816.4,1.489279222,61.05609035,1.64203577
80,0,2.499448824,1.139746809,54.8919632,970532,2.226493645,96.07793732,10817.2,1.526822591,60.91128235,1.519912672
80,0,2.495636284,1.08561182,54.85361481,970612.75,2.098766387,95.8259201,10818,1.467510849,60.91059875,1.497209281
80,0,2.502792692,1.064947391,54.97546844,970701.8,2.106223774,95.92835693,10818.8,1.509910965,60.83131714,1.49751935
80,0,2.508648157,1.044120938,55.03935165,970764.75,2.1785689,96.2697113,10819.5,1.47570613,60.79360504,1.497761935
80,0,2.497178316,1.013312268,55.14696026,970853.6,2.179651499,96.65446854,10820,1.517880368,60.69921112,1.497747135
80,0,2.502655745,0.966627583,55.32800522,970942.5,2.172306716,96.88132172,10821,1.5210917,60.75549545,1.49849245
80,0,2.500139141,0.932353199,55.28739166,971020.6,2.137741613,96.94254875,10821.6,1.492875457,60.84519672,1.498900676
80,0,2.489287329,0.887230611,55.21257858,971143.6,2.124671125,97.01085663,10822.4,1.528172231,60.74684143,1.496462178
80,0,2.494237542,0.840659946,55.06991386,971250.75,2.091636419,97.21683121,10823,1.478637516,60.68479919,1.498264462
80,0,2.506198684,0.829292794,54.98892657,971366.1667,2.020725807,97.55902227,10824,1.50943323,60.69679387,1.498648008
80,0,2.498478413,0.822675514,54.7319781,971445.4,2.053246355,97.89402898,10824.6,1.482215714,60.65920512,1.554179978
80,0,2.5095282,0.820098867,54.7549942,971521,2.113040566,98.13703918,10825.16667,1.505188366,60.6367897,1.861958981
80,0,2.501038909,0.678677984,54.79287338,971592.3333,2.156442483,98.28996531,10826,1.516837915,60.71585782,1.971188327
80,0,2.495262742,1.978498908,55.04492442,971661.4,2.471140186,98.40815862,10827,1.477005267,60.78557714,1.994146085
80,0,2.503218889,1.835042993,55.33009338,971747.3333,2.777806091,98.52126617,10827.5,1.498880525,60.68011856,1.997519831
80,0,2.503552397,2.175506234,55.39254061,971799.6667,2.785781463,98.44189835,10828.16667,1.516767184,60.68331273,1.997151156
80,0,2.505692522,1.992302299,55.41581408,971884,2.852019231,98.38068771,10829,1.486946364,60.72355334,2.000971437
80,0,2.508944225,1.930520201,55.26104418,971955.2,2.912474918,98.38871638,10829.8,1.487243819,60.85107931,1.998628139
80,0,2.501055797,2.218773663,55.16768875,972031,2.827840686,98.32490234,10830.5,1.508977592,60.73205643,2.000569383
80,0,2.497383674,1.649477383,55.02783394,972125.6667,2.656997124,98.23514303,10831.16667,1.515737196,60.78067843,1.997297525
80,0,2.5008955,1.961596179,54.90997251,972205.2,2.56760726,98.17270406,10832,1.477033591,60.82997894,1.995272088
80,0,2.497460222,2.007240474,54.79966812,972308.5,2.430521448,98.1441452,10832.66667,1.501214484,60.78330841,1.990233243
80,0,2.492729028,1.981043955,54.69875209,972399.6667,2.186251521,98.0273145,10833.5,1.517466148,60.7295138,1.99670891
80,0,2.495471478,2.107040068,54.76987457,972516.8333,1.878362576,97.93403117,10834.16667,1.490170499,60.74154917,2.000005523
80,0,2.499648952,1.995813322,54.76760991,972624.4,1.773486161,97.93960571,10835,1.482300186,60.75193596,1.996296954
80,0,2.504933715,1.738114367,54.98661652,972758,1.409285103,97.86027832,10835.66667,1.507062038,60.7732666,1.998930732
80,0,2.499163111,2.335508014,54.76989492,972887.8333,1.752792041,97.82400004,10836.33333,1.517910997,60.72764206,1.985037049
80,0,2.502095302,2.016334891,54.68049367,972963.2,0.403468406,97.8322258,10837,1.482038331,60.65914917,2.005797195
80,0,2.499801445,1.99966855,54.70110855,973062.1667,0.638649339,97.820755,10837.83333,1.501836002,60.72449265,1.999635895
80,0,2.505949259,2.023455103,54.87672806,973139.1667,0.93208687,97.81999588,10838.66667,1.509481629,60.7287159,2.321360389
80,0,2.49484094,2.005556921,55.15893618,973228.1667,2.091677268,97.91199239,10839.33333,1.488192856,60.76140531,2.872030338
80,0,2.503125429,1.992917156,55.31656075,973313.6,1.922799563,97.918396,10840,1.486373472,60.74671173,2.953005934
80,0,2.511826118,2.02006799,55.31930695,973378.5,1.432407419,97.86486206,10840.83333,1.508542597,60.7248848,3.011623025
80,0,2.500286857,1.991018037,55.32580439,973460.1667,1.534279565,97.84805044,10841.5,1.516605775,60.65837669,2.991307775
80,0,2.499087214,2.007808059,55.24281921,973497,1.005376592,97.85846558,10842,1.517245322,60.69784622,2.992274702
80,0,2.499134064,2.006941577,55.3253273,973588.3333,1.077005247,97.95263824,10843,1.486388008,60.78348541,2.989608804
80,0,2.497513056,2.000413299,55.2026151,973663.6,0.787251389,97.976518,10843.8,1.484820485,60.73443921,2.989229679
80,0,2.503613989,1.993477881,55.23809128,973765.3333,0.899790605,98.06508179,10844.33333,1.510910889,60.76001358,2.990138094
80,0,2.505682508,1.981191953,55.03426488,973874.3333,1.724544764,98.06521734,10845.16667,1.515908897,60.83230591,2.977381667
80,0,2.501091321,1.98077637,54.94011243,973957,1.417033111,98.07330704,10846,1.472732377,60.9150397,2.99670372
80,0,2.504457283,1.98316865,54.72796173,974051.1667,0.001457367,98.07901001,10846.66667,1.498873194,60.72441177,3.031350255
80,0,2.501343727,1.999942756,54.75024872,974120.8,0,98.03672485,10847.4,1.517513967,61.09424973,2.756252146
80,0,2.497701406,2.014899939,54.82468033,974206.25,0.592969245,98.09039688,10848,1.460883856,61.04436588,1.687334508
80,0,2.499528265,2.002166677,54.93404617,974280.6,1.629934406,98.16601105,10849,1.512387204,60.93962936,1.54483676
80,0,2.494377184,2.00800674,55.18420258,974388.6,1.767869616,98.24629517,10849.8,1.481916571,60.86836472,1.505057454
80,0,2.491622627,1.987487644,55.03385448,974504.25,1.371687949,98.24738693,10850.25,1.492952555,60.83974361,1.49920851
80,0,2.497356749,1.991340137,54.88477554,974603.2,1.620085192,98.05869141,10851,1.520299959,60.90286789,1.503272748
80,0,2.489518642,1.99377501,54.57372971,974733,1.329446763,97.69050293,10852,1.459160239,60.83974304,1.500933528
80,0,2.494688177,1.994720507,54.48840523,974843.6,2.041870236,97.43670273,10852.6,1.51697216,60.75207233,1.500628281
80,0,2.496260762,1.999383301,54.61704636,974959,2.652324319,97.37229004,10853.25,1.513718098,60.76833572,1.49752602
80,0,2.499288034,1.995247316,54.78660965,975065.2,2.884778738,97.42902184,10854,1.499020696,60.74329281,1.50170877
80,0,2.50481472,2.004537821,55.22089081,975199.6,3.048084879,97.53031006,10855,1.483499479,60.7748024,1.497950959
80,0,2.493858755,1.996979833,55.39331055,975320.5,3.044342279,97.62425995,10855.75,1.495491296,60.79139805,1.494954646
80,0,2.494304562,1.993597031,55.72218704,975423.6,3.021072054,97.61812744,10856.2,1.51986661,60.6722023,1.497317576
80,0,2.513647258,2.002206713,55.82178879,975534,2.990211427,97.85688324,10857,1.472579211,60.74965286,1.496518195
80,0,2.502423382,2.017580795,55.40019894,975630.2,3.037535954,98.11049652,10857.8,1.520103025,60.8082943,1.499237657
80,0,2.504965961,1.985826194,55.03306732,975735,2.926104903,98.37865143,10858.5,1.511226088,60.76239395,1.498603851
80,0,2.501881266,2.014737058,54.7111969,975833.4,2.856524992,98.6415596,10859.2,1.498883319,60.83989811,1.500709486
80,0,2.499824238,1.971036315,54.62709579,975936.2,2.863898611,98.63460541,10860,1.475452995,60.78157501,1.501684737
80,0,2.498158813,2.003000647,54.51064777,976049.5,2.92272687,98.40504265,10860.8,1.470460087,60.86510086,1.505825102
80,0,2.488627243,2.005846643,54.75069427,976141,2.691138124,98.19804993,10861.6,1.527988124,60.81405411,1.500521803
80,0,2.496914446,1.999303043,54.91331635,976260.25,2.983195186,97.9631073,10862.25,1.471422255,60.83998566,1.497603506
80,0,2.487170744,1.990784216,55.01310539,976381.8,2.985559177,97.88777161,10863,1.51974926,60.87739468,1.496768332
80,0,2.499884963,1.999661535,54.85400391,976503.75,2.997899711,97.97266083,10864,1.457832903,60.85816288,1.496067822
80,0,2.500235748,1.994087362,54.77245998,976617,3.000632668,98.11659813,10864.6,1.508934498,60.8129837,1.499347615
80,0,2.50052309,1.999875426,54.91978683,976741,3.004574203,98.26243439,10865,1.480381417,60.85706711,1.497903824
80,0,2.497509897,1.997788697,55.15663242,976855.5,2.997706354,98.36460495,10866,1.495178103,60.79787636,1.496917874
80,0,2.515670955,2.014073968,55.56293259,976954.5,3.022207379,98.54851685,10866.75,1.523754805,60.91025009,1.49826175
80,0,2.499388075,1.98840735,55.77436638,977056.8,2.682362366,98.79515076,10867.4,1.483826804,60.77513123,1.497442985
80,0,2.507453012,2.007934141,55.51960602,977154.6,2.552935696,99.03011169,10868.2,1.519178414,60.94075546,1.498052311
80,0,2.503608704,2.006169587,55.37190247,977239,2.46601069,99.0611496,10869,1.490249604,60.96737099,1.498090982
80,0,2.500633574,1.992095852,54.71522217,977337,2.486812305,98.92934418,10869.8,1.527642107,61.07299728,1.49545486
80,0,2.500016212,2.008403212,54.48074951,977422.5,2.476072967,98.445401,10870.5,1.463405341,61.03084564,1.492637396
80,0,2.491686106,1.998001289,54.50717545,977536.6,2.630455685,97.82439804,10871,1.512917233,60.98562431,1.489904642
80,0,2.487808049,1.995256156,54.69979019,977649.75,2.901293814,97.30587006,10872,1.463626117,60.94791718,1.490115017
78.80000305,0,2.494123745,1.999242425,54.75641155,977763.6,2.989575052,96.91528893,10872.6,1.523168063,60.87995625,1.504493761
78.80000305,0,2.492670298,1.995502567,54.79999466,977892.6,2.986201143,96.78338623,10873.4,1.521985483,60.95620117,1.493793559
78.80000305,0,2.494907737,1.997538179,54.93846035,978014.25,2.993679941,96.63195801,10874,1.485519618,60.88123703,1.489717245
78.80000305,0,2.498477268,1.999533415,54.99213562,978117.75,3.001168203,96.64571533,10874.75,1.527733636,60.78666077,1.480647659
78.80000305,0,2.488429844,1.992453307,54.968256,978194.4,2.983718932,96.98265457,10875.4,1.465644747,60.81724072,1.474902719
78.80000305,0,2.500194883,2.000751853,54.90887985,978322.8,3.005789852,97.41627502,10876.2,1.512778521,60.72481308,1.465150237
78.80000305,0,2.49758637,2.001079947,55.12758484,978437,2.994046152,97.81318665,10877,1.468030065,60.77281723,1.48445639
78.80000305,0,2.508143568,2.009784555,55.05489635,978530.6,3.012364101,98.00937271,10877.8,1.509217691,60.72490215,1.485727048
78.80000305,0,2.511795282,2.004437566,54.84340744,978611.25,2.625642681,98.00073395,10878.5,1.521707153,60.75943375,1.488790083
78.80000305,0,2.506620347,2.0049375,55.19485664,978684.4,2.669791043,98.17111206,10879.2,1.491146743,60.7685976,1.50744918
78.80000305,0,2.493923616,2.001010227,55.31013031,978806,2.621719456,98.40619965,10880,1.514608383,60.81741714,1.501502228
78.80000305,0,2.491146922,1.995870709,55.31881523,978904,2.823872268,98.54087639,10880.75,1.468103468,60.73487854,1.497477114
79.28000183,0,2.49175272,1.990965199,55.00577927,979005,3.00420208,98.55443268,10881,1.516240549,60.9621727,1.493267131
80,0,2.499835432,1.999766171,54.84692459,979100.25,3.014481962,98.60688782,10881,1.481487572,60.95368881,1.496397495
80,0,2.48744173,1.979716277,54.90874863,979216.4,2.971378231,98.58086967,10881,1.511550736,60.84371853,1.665480423
80,0,2.504624724,2.024991095,54.75283051,979331.25,3.00876677,98.48692169,10881,1.516812682,60.79873505,1.648576289
76.25,0,2.51414423,2.007984567,55.01006317,979452.8,3.02216568,98.43749428,10881,1.538668442,60.88134098,1.579616332
75,0,2.508901691,1.998404956,55.17838058,979545.2,2.844708347,98.38237457,10881,1.518723869,61.07303467,1.5262393
75,0,2.507361352,2.017039001,54.92294025,979610,2.552338541,98.52661133,10881,1.475574493,61.00642586,1.510488451
75,0,2.506664324,1.99940722,55.0319725,979712.5,2.389066553,98.7639267,10881,1.521689713,60.94616318,1.50435704
75,0,2.506572723,2.000769556,55.2033844,979826.6,2.486545742,99.07735634,10881,1.483007622,60.56258488,1.501770616
75,0,2.508618021,1.989596438,55.00432587,979932.5,2.277428436,99.14621277,10881,1.520717382,60.66545486,1.499226832
75,0,2.501492381,1.941141158,54.77501011,980030.2,2.291121542,98.76192665,10881,1.474956465,60.76195812,1.503307641
75,0,2.500079203,2.027131677,54.79954147,980117.6,2.428134966,98.2722229,10881.6,1.515143847,60.59786987,1.498500586
75,0,2.500901759,2.0184744,54.95448875,980217.75,2.441857696,97.91618347,10882,1.518273681,60.57052135,1.498261958
75,0,2.498895884,1.996899986,55.14085693,980307,2.219343615,97.58017578,10882,1.488827586,60.42460709,1.49833672
74.9519989,0,2.499187589,1.96119374,55.15552521,980393.75,2.235140026,97.33946838,10882,1.50232777,60.34416733,1.505476505
74.91999817,0,2.499392939,2.01065836,55.06463242,980484,2.305480623,97.09998703,10882,1.489938402,60.07598591,1.496929312
74.91999817,0,2.499806213,1.95971334,55.07992935,980561.75,1.999211609,96.96404724,10882.75,1.530056506,59.63745346,1.500559092
74.91999817,0,2.501631796,2.003270054,55.06694126,980652.6,2.309897709,96.87450027,10883.2,1.48145864,59.50422478,1.500898457
74.91999817,0,2.499156284,1.995891094,55.0489975,980691.8,2.495393801,96.85627594,10884,1.518563104,59.52031708,1.502764964
74.91999817,0,2.499830782,1.99954465,55.09574699,980761.75,2.29153204,96.75714684,10884,1.457158685,59.61390305,1.499003887
74.91999817,0,2.498316193,1.990140963,55.29390488,980831.6,2.232513809,96.91427155,10884,1.50730536,59.60477219,1.49750731
74.91999817,0,2.497394264,1.998726428,55.15651474,980902.25,2.358016074,97.14780884,10884,1.481875926,59.69232635,1.499987274
74.91999817,0,2.501153135,2.011892772,55.1234169,980984.2,2.298452854,97.37756157,10884,1.507291603,59.70433617,1.486373544
74.91999817,0,2.498099625,2.015212089,55.0382431,981040.25,2.381923676,97.64295654,10884,1.514508367,59.75445175,1.481804878
74.91999817,0,2.501300144,2.005877137,55.07757187,981121.6,2.452395868,97.8373909,10884,1.483258033,60.09623146,1.485225415
70.98399963,0,2.50353632,2.002784801,55.02015839,981178.5,2.378404427,98.11981049,10884,1.603135645,60.46093903,1.528896785
